item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,difficulty_meta,platform,question_content,starter_code,prompt,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,solver_scores,question_id
2870,2.6507861614227295,1.982546091079712,-2.6507861614227295,-2.7520949840545654,-2.459214210510254,factor_1,2870,34,easy,leetcode,,,,17.837053298950195,17.8138370513916,-32.93257522583008,36.89767074584961,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2870
3033,2.6391425132751465,1.970902442932129,-2.6391425132751465,-2.143195390701294,-3.128462791442871,factor_2,3033,59,medium,leetcode,,,,14.263957977294922,14.246829986572266,-25.952884674072266,29.894691467285156,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3033
abc310_f,2.6201400756835938,1.9519000053405762,-2.6201400756835938,-3.358785629272461,-2.464914321899414,factor_1,abc310_f,327,hard,atcoder,,,,22.770389556884766,22.739179611206055,-42.61689376831055,46.520694732666016,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc310_f
abc400_c,2.6105048656463623,1.9422647953033447,-2.6105048656463623,-3.394704818725586,1.018410563468933,factor_1,abc400_c,638,medium,atcoder,,,,5.4733099937438965,5.475592613220215,-8.789896965026855,12.674426078796387,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc400_c
abc376_d,2.608004570007324,1.9397644996643066,-2.608004570007324,0.02289043366909027,0.5211696028709412,factor_2,abc376_d,540,medium,atcoder,,,,1.062544584274292,1.1132313013076782,-0.24216890335083008,4.121697902679443,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc376_d
2800,2.5956380367279053,1.9273979663848877,-2.5956380367279053,-2.101161241531372,-1.3700991868972778,factor_1,2800,13,easy,leetcode,,,,9.024407386779785,9.017350196838379,-15.746609687805176,19.60140609741211,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2800
abc351_a,2.582237482070923,1.9139974117279053,-2.582237482070923,1.5371482372283936,3.448666572570801,factor_2,abc351_a,439,easy,atcoder,,,,1.2245625257492065,1.2683610916137695,-0.5719904899597168,4.399985313415527,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc351_a
abc380_d,2.5813095569610596,1.913069486618042,-2.5813095569610596,-3.970033645629883,1.0284173488616943,factor_1,abc380_d,557,medium,atcoder,,,,6.731359958648682,6.729842185974121,-11.277420997619629,15.103560447692871,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc380_d
3239,2.568455934524536,1.9002158641815186,-2.568455934524536,-2.372727394104004,-2.7631068229675293,factor_2,3239,95,medium,leetcode,,,,15.460769653320312,15.441561698913574,-28.365245819091797,32.16567611694336,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3239
3620,2.5414843559265137,1.873244285583496,-2.5414843559265137,-2.208787202835083,-1.5301406383514404,factor_1,3620,219,medium,leetcode,,,,9.828301429748535,9.819539070129395,-17.37305450439453,21.11954116821289,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3620
3794,2.5339548587799072,1.8657147884368896,-2.5339548587799072,-2.558633327484131,-1.6568856239318848,factor_1,3794,288,medium,leetcode,,,,11.76540470123291,11.752821922302246,-21.169816970825195,24.901247024536133,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3794
arc189_b,2.530919075012207,1.8626790046691895,-2.530919075012207,-3.274672508239746,-2.0069501399993896,factor_1,arc189_b,658,hard,atcoder,,,,17.713886260986328,17.690874099731445,-32.81143569946289,36.53679275512695,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc189_b
abc325_f,2.5243189334869385,1.856078863143921,-2.5243189334869385,-3.259263038635254,-2.2814290523529053,factor_1,abc325_f,371,hard,atcoder,,,,19.5754451751709,19.549373626708984,-36.460693359375,40.1728515625,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc325_f
abc390_d,2.523988962173462,1.8557488918304443,-2.523988962173462,-3.638105630874634,1.0061289072036743,factor_1,abc390_d,599,medium,atcoder,,,,5.864049434661865,5.865063190460205,-9.639775276184082,13.351273536682129,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc390_d
2777,2.5179600715637207,1.8497200012207031,-2.5179600715637207,-3.216776132583618,-1.9358786344528198,factor_1,2777,10,easy,leetcode,,,,16.695398330688477,16.674089431762695,-30.831497192382812,34.53093719482422,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2777
abc398_f,2.5150928497314453,1.8468527793884277,-2.5150928497314453,-3.9150331020355225,1.01409912109375,factor_1,abc398_f,632,hard,atcoder,,,,6.469075679779053,6.468288421630859,-10.83099365234375,14.524698257446289,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc398_f
3313,2.5133628845214844,1.8451228141784668,-2.5133628845214844,-2.8443093299865723,-2.1021127700805664,factor_1,3313,113,hard,leetcode,,,,15.474434852600098,15.45520305633545,-28.44707489013672,32.13732147216797,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3313
3555,2.4902725219726562,1.8220324516296387,-2.4902725219726562,-1.9193869829177856,-2.4916396141052246,factor_2,3555,194,easy,leetcode,,,,10.776219367980957,10.765544891357422,-19.27843475341797,22.922500610351562,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3555
abc340_c,2.488354206085205,1.8201141357421875,-2.488354206085205,-2.886470317840576,2.0063323974609375,factor_1,abc340_c,410,medium,atcoder,,,,3.201514959335327,3.2144978046417236,-4.480301856994629,8.120530128479004,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc340_c
3605,2.4842305183410645,1.8159904479980469,-2.4842305183410645,-2.7132959365844727,-1.5887819528579712,factor_1,3605,214,easy,leetcode,,,,11.689075469970703,11.676637649536133,-21.070219039916992,24.702199935913086,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3605
3647,2.448899030685425,1.7806589603424072,-2.448899030685425,-2.134917736053467,-2.4814138412475586,factor_2,3647,230,medium,leetcode,,,,12.057612419128418,12.044480323791504,-21.826522827148438,25.387840270996094,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3647
3548,2.444331645965576,1.7760915756225586,-2.444331645965576,-2.2221596240997314,-2.8873143196105957,factor_2,3548,190,hard,leetcode,,,,13.598166465759277,13.582219123840332,-24.84505844116211,28.397239685058594,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3548
3720,2.4384517669677734,1.7702116966247559,-2.4384517669677734,-2.6876049041748047,-1.6520336866378784,factor_1,3720,259,medium,leetcode,,,,11.706371307373047,11.693901062011719,-21.14983367919922,24.690258026123047,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3720
3771,2.4225988388061523,1.7543587684631348,-2.4225988388061523,-2.8479859828948975,-1.6772563457489014,factor_1,3771,276,medium,leetcode,,,,12.398133277893066,12.384367942810059,-22.51900291442871,26.027719497680664,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3771
2915,2.420414686203003,1.7521746158599854,-2.420414686203003,-2.776237964630127,-2.2339696884155273,factor_1,2915,42,medium,leetcode,,,,15.00724983215332,14.988823890686035,-27.62592124938965,31.13027000427246,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2915
abc380_g,2.4187841415405273,1.7505440711975098,-2.4187841415405273,-2.3482284545898438,-2.743259906768799,factor_2,abc380_g,560,hard,atcoder,,,,14.103333473205566,14.086488723754883,-25.85897445678711,29.360061645507812,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc380_g
3224,2.4175047874450684,1.7492647171020508,-2.4175047874450684,-2.4551963806152344,-2.836282253265381,factor_2,3224,89,hard,leetcode,,,,15.222391128540039,15.203593254089355,-28.04977798461914,31.548309326171875,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3224
3646,2.411132574081421,1.7428925037384033,-2.411132574081421,-2.5283362865448,-1.5012544393539429,factor_1,3646,229,hard,leetcode,,,,10.147089958190918,10.137673377990723,-18.1269474029541,21.612733840942383,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3646
3779,2.408569097518921,1.7403290271759033,-2.408569097518921,-1.5701991319656372,-1.5913101434707642,factor_2,3779,279,medium,leetcode,,,,7.08159875869751,7.0791449546813965,-12.134795188903809,15.615452766418457,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3779
3532,2.377786874771118,1.7095468044281006,-2.377786874771118,-2.733161449432373,-2.2171294689178467,factor_1,3532,186,hard,leetcode,,,,14.349818229675293,14.332539558410645,-26.382230758666992,29.80132484436035,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3532
3658,2.3740251064300537,1.7057850360870361,-2.3740251064300537,-2.719024419784546,-1.893606424331665,factor_1,3658,236,hard,leetcode,,,,12.729841232299805,12.71546459197998,-23.21652603149414,26.628097534179688,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3658
abc399_d,2.3524959087371826,1.684255838394165,-2.3524959087371826,-5.696663856506348,0.9426527619361877,factor_1,abc399_d,634,medium,atcoder,,,,11.249090194702148,11.237494468688965,-20.34123420715332,23.709745407104492,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc399_d
abc390_f,2.3454396724700928,1.6771996021270752,-2.3454396724700928,-2.832200527191162,-2.28696870803833,factor_1,abc390_f,601,hard,atcoder,,,,15.054543495178223,15.036036491394043,-27.793432235717773,31.1478328704834,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc390_f
3754,2.308102607727051,1.6398625373840332,-2.308102607727051,-2.218446731567383,-2.0100932121276855,factor_1,3754,270,medium,leetcode,,,,10.39645004272461,10.386530876159668,-18.71773910522461,21.99746322631836,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3754
arc183_a,2.3012688159942627,1.6330287456512451,-2.3012688159942627,-3.905482292175293,0.9321967363357544,factor_1,arc183_a,646,medium,atcoder,,,,6.018214702606201,6.018751621246338,-10.163724899291992,13.42978286743164,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc183_a
abc311_d,2.299912214279175,1.6316721439361572,-2.299912214279175,-1.9808367490768433,-2.5950238704681396,factor_2,abc311_d,330,medium,atcoder,,,,10.357452392578125,10.347610473632812,-18.64964485168457,21.912988662719727,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc311_d
2876,2.29374623298645,1.6255061626434326,-2.29374623298645,-2.904938220977783,-2.137550115585327,factor_1,2876,35,easy,leetcode,,,,14.392743110656738,14.375388145446777,-26.550256729125977,29.801267623901367,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2876
abc392_c,2.2861928939819336,1.617952823638916,-2.2861928939819336,0.054149650037288666,1.807200312614441,factor_2,abc392_c,607,medium,atcoder,,,,0.9898948073387146,1.044325590133667,-0.4289252758026123,3.6648309230804443,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc392_c
3526,2.2848639488220215,1.616623878479004,-2.2848639488220215,-2.06840181350708,-2.9643781185150146,factor_2,3526,182,medium,leetcode,,,,11.221904754638672,11.21036148071289,-20.35568618774414,23.588932037353516,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3526
3329,2.2846105098724365,1.616370439529419,-2.2846105098724365,-2.5930631160736084,-1.5987175703048706,factor_1,3329,118,medium,leetcode,,,,10.235052108764648,10.225458145141602,-18.425527572631836,21.65826988220215,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3329
3267,2.2845492362976074,1.6163091659545898,-2.2845492362976074,-2.659576177597046,-1.7004492282867432,factor_1,3267,104,medium,leetcode,,,,10.988507270812988,10.977416038513184,-19.899425506591797,23.13204574584961,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3267
2848,2.2831153869628906,1.614875316619873,-2.2831153869628906,-2.1492507457733154,-2.2980637550354004,factor_2,2848,27,medium,leetcode,,,,10.737372398376465,10.726775169372559,-19.409603118896484,22.639354705810547,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2848
abc361_d,2.270350217819214,1.6021101474761963,-2.270350217819214,-3.4276835918426514,0.9191887378692627,factor_1,abc361_d,474,hard,atcoder,,,,5.0204243659973145,5.0243120193481445,-8.2455415725708,11.449761390686035,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc361_d
3654,2.2698678970336914,1.6016278266906738,-2.2698678970336914,-1.8731744289398193,-1.9369072914123535,factor_2,3654,233,medium,leetcode,,,,8.474040031433105,8.468206405639648,-14.996057510375977,18.199312210083008,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3654
abc331_b,2.2594566345214844,1.5912165641784668,-2.2594566345214844,0.05227986350655556,1.7878332138061523,factor_2,abc331_b,388,easy,atcoder,,,,0.9872819781303406,1.0418566465377808,-0.4508225917816162,3.63325572013855,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc331_b
abc397_e,2.2569169998168945,1.588676929473877,-2.2569169998168945,-3.0682754516601562,0.8928495049476624,factor_1,abc397_e,628,hard,atcoder,,,,4.344415664672852,4.35106086730957,-6.939402103424072,10.116756439208984,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc397_e
3587,2.2555696964263916,1.587329626083374,-2.2555696964263916,-2.25605845451355,-3.2621142864227295,factor_2,3587,207,medium,leetcode,,,,13.013394355773926,12.99850082397461,-23.889732360839844,27.06439208984375,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3587
abc323_c,2.2554383277893066,1.587198257446289,-2.2554383277893066,0.0517958328127861,1.787314534187317,factor_2,abc323_c,360,medium,atcoder,,,,0.987070620059967,1.0416568517684937,-0.4544491767883301,3.628845691680908,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc323_c
3692,2.2457804679870605,1.577540397644043,-2.2457804679870605,-2.227490186691284,-3.4504213333129883,factor_2,3692,248,hard,leetcode,,,,12.343474388122559,12.32981014251709,-22.588886260986328,25.743968963623047,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3692
abc327_d,2.2400898933410645,1.5718498229980469,-2.2400898933410645,0.04995712637901306,1.7823070287704468,factor_2,abc327_d,376,medium,atcoder,,,,0.986106276512146,1.0407458543777466,-0.46801209449768066,3.6117117404937744,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc327_d
3580,2.206695079803467,1.5384550094604492,-2.206695079803467,-2.287315607070923,-2.0806024074554443,factor_1,3580,204,hard,leetcode,,,,10.41249942779541,10.402547836303711,-18.850540161132812,21.927448272705078,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3580
3423,2.203861713409424,1.5356216430664062,-2.203861713409424,-2.3810176849365234,-1.4934669733047485,factor_1,3423,147,hard,leetcode,,,,8.693680763244629,8.687353134155273,-15.49159049987793,18.562833786010742,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3423
3141,2.1961236000061035,1.527883529663086,-2.1961236000061035,-2.177455186843872,-3.340043783187866,factor_2,3141,69,medium,leetcode,,,,11.596975326538086,11.584712982177734,-21.17815399169922,24.23392105102539,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3141
