item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,difficulty_meta,platform,question_content,starter_code,prompt,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,solver_scores,question_id
2878,3.9414186477661133,3.852937698364258,-3.9414186477661133,-2.192509651184082,factor_1,2878,37,medium,leetcode,,,,6.415035724639893,6.4095916748046875,-8.709861755371094,16.41573715209961,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2878
3654,3.937164068222046,3.8486831188201904,-3.937164068222046,-1.9028767347335815,factor_1,3654,233,medium,leetcode,,,,6.113384246826172,6.10858678817749,-8.124147415161133,15.821514129638672,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3654
abc377_e,3.932175397872925,3.8436944484710693,-3.932175397872925,-2.1382949352264404,factor_1,abc377_e,543,hard,atcoder,,,,6.3362321853637695,6.3309550285339355,-8.564977645874023,16.25236701965332,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc377_e
3154,3.922837734222412,3.8343567848205566,-3.922837734222412,-1.8952914476394653,factor_1,3154,72,easy,leetcode,,,,6.062735557556152,6.058048725128174,-8.039419174194336,15.708131790161133,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3154
abc301_c,3.9221296310424805,3.833648681640625,-3.9221296310424805,-2.088005304336548,factor_1,abc301_c,295,medium,atcoder,,,,6.257640361785889,6.252531051635742,-8.42131233215332,16.08860969543457,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc301_c
abc359_e,3.9203884601593018,3.8319075107574463,-3.9203884601593018,-1.4708601236343384,factor_1,abc359_e,467,hard,atcoder,,,,5.538775444030762,5.535269260406494,-7.017220497131348,14.681035041809082,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc359_e
abc374_f,3.9161295890808105,3.827648639678955,-3.9161295890808105,-2.9716508388519287,factor_1,abc374_f,529,hard,atcoder,,,,6.886092662811279,6.879674434661865,-9.656513214111328,17.311811447143555,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc374_f
3603,3.8950233459472656,3.80654239654541,-3.8950233459472656,-3.8047776222229004,factor_1,3603,212,hard,leetcode,,,,7.152950763702393,7.14599609375,-10.199609756469727,17.812694549560547,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3603
3717,3.8948934078216553,3.8064124584198,-3.8948934078216553,-5.376364231109619,factor_1,3717,258,hard,leetcode,,,,7.4666619300842285,7.459090709686279,-10.81340503692627,18.42622947692871,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3717
3588,3.8851475715637207,3.7966666221618652,-3.8851475715637207,-3.324741840362549,factor_1,3588,208,hard,leetcode,,,,6.949038982391357,6.942492961883545,-9.810619354248047,17.403953552246094,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3588
3080,3.8837289810180664,3.795248031616211,-3.8837289810180664,-4.653167724609375,factor_1,3080,63,medium,leetcode,,,,7.313728332519531,7.306456089019775,-10.525405883789062,18.115901947021484,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3080
3496,3.882392406463623,3.7939114570617676,-3.882392406463623,-2.9951648712158203,factor_1,3496,174,medium,leetcode,,,,6.7869086265563965,6.780692100524902,-9.496244430541992,17.084068298339844,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3496
3552,3.877469301223755,3.7889883518218994,-3.877469301223755,-2.40224552154541,factor_1,3552,193,hard,leetcode,,,,6.392624378204346,6.387227535247803,-8.729978561401367,16.307954788208008,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3552
3794,3.8702993392944336,3.781818389892578,-3.8702993392944336,-2.8047001361846924,factor_1,3794,288,medium,leetcode,,,,6.6424241065979,6.636505126953125,-9.22573184967041,16.78936767578125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3794
2879,3.869999647140503,3.7815186977386475,-3.869999647140503,-2.99007248878479,factor_1,2879,38,hard,leetcode,,,,6.743745803833008,6.737617492675781,-9.424211502075195,16.98724937438965,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2879
3687,3.851430892944336,3.7629499435424805,-3.851430892944336,-2.5774402618408203,factor_1,3687,246,hard,leetcode,,,,6.438882350921631,6.4333882331848145,-8.846490859985352,16.372390747070312,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3687
3562,3.845633029937744,3.7571520805358887,-3.845633029937744,-5.169598579406738,factor_1,3562,198,hard,leetcode,,,,7.263258457183838,7.2560858726501465,-10.464776992797852,17.979080200195312,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3562
3264,3.8391213417053223,3.750640392303467,-3.8391213417053223,-2.7851650714874268,factor_1,3264,102,medium,leetcode,,,,6.531683921813965,6.525994777679443,-9.04030990600586,16.541589736938477,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3264
2882,3.8362343311309814,3.747753381729126,-3.8362343311309814,-2.855314016342163,factor_1,2882,39,medium,leetcode,,,,6.56273889541626,6.556984901428223,-9.103937149047852,16.599443435668945,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2882
abc310_d,3.8215603828430176,3.733079433441162,-3.8215603828430176,-2.5294182300567627,factor_1,abc310_d,325,medium,atcoder,,,,6.313828468322754,6.30859899520874,-8.63177490234375,16.097932815551758,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc310_d
3423,3.82118558883667,3.7327046394348145,-3.82118558883667,-1.939610481262207,factor_1,3423,147,hard,leetcode,,,,5.815785884857178,5.811645984649658,-7.658121585845947,15.123531341552734,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3423
3583,3.8167684078216553,3.7282874584198,-3.8167684078216553,-3.8702290058135986,factor_1,3583,205,hard,leetcode,,,,6.906806468963623,6.900345802307129,-9.796390533447266,17.252965927124023,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3583
3025,3.8166146278381348,3.7281336784362793,-3.8166146278381348,-2.74599027633667,factor_1,3025,55,hard,leetcode,,,,6.438002109527588,6.432509899139404,-8.879585266113281,16.335853576660156,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3025
2952,3.8164422512054443,3.727961301803589,-3.8164422512054443,-2.9326090812683105,factor_1,2952,47,hard,leetcode,,,,6.542013645172119,6.5363030433654785,-9.083192825317383,16.53911590576172,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2952
abc307_d,3.8100404739379883,3.721559524536133,-3.8100404739379883,-2.529284715652466,factor_1,abc307_d,314,medium,atcoder,,,,6.278683662414551,6.273529529571533,-8.57455825805664,16.017677307128906,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc307_d
2849,3.786142110824585,3.6976611614227295,-3.786142110824585,-2.30562162399292,factor_1,2849,28,hard,leetcode,,,,6.042398452758789,6.037755966186523,-8.136340141296387,15.531662940979004,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2849
3394,3.785257339477539,3.6967763900756836,-3.785257339477539,-2.561410427093506,factor_1,3394,137,medium,leetcode,,,,6.2256269454956055,6.220586776733398,-8.495573997497559,15.889126777648926,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3394
3482,3.782536506652832,3.6940555572509766,-3.782536506652832,-3.6072709560394287,factor_1,3482,167,hard,leetcode,,,,6.715127468109131,6.7090582847595215,-9.45569896697998,16.84381103515625,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3482
arc186_b,3.7814741134643555,3.6929931640625,-3.7814741134643555,-2.531693696975708,factor_1,arc186_b,653,hard,atcoder,,,,6.194295406341553,6.1893229484558105,-8.438079833984375,15.824066162109375,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc186_b
3032,3.776134729385376,3.6876537799835205,-3.776134729385376,-3.0506198406219482,factor_1,3032,58,hard,leetcode,,,,6.474527835845947,6.468958377838135,-8.991504669189453,16.366811752319336,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3032
abc399_e,3.7695717811584473,3.681090831756592,-3.7695717811584473,-2.9752092361450195,factor_1,abc399_e,635,hard,atcoder,,,,6.417430877685547,6.411981582641602,-8.886392593383789,16.24857521057129,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc399_e
3426,3.7653961181640625,3.676915168762207,-3.7653961181640625,-3.1714675426483154,factor_1,3426,148,easy,leetcode,,,,6.495968341827393,6.490354061126709,-9.04417896270752,16.39801025390625,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3426
3657,3.764894723892212,3.6764137744903564,-3.764894723892212,-2.1337685585021973,factor_1,3657,235,medium,leetcode,,,,5.838797569274902,5.834606170654297,-7.7594146728515625,15.112241744995117,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3657
3680,3.761296033859253,3.6728150844573975,-3.761296033859253,-3.122166395187378,factor_1,3680,240,hard,leetcode,,,,6.461389064788818,6.45584774017334,-8.980646133422852,16.326276779174805,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3680
3141,3.753110885620117,3.6646299362182617,-3.753110885620117,-5.01136589050293,factor_1,3141,69,medium,leetcode,,,,6.925059795379639,6.918562412261963,-9.895752906799316,17.225013732910156,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3141
3575,3.753079414367676,3.6645984649658203,-3.753079414367676,-2.617065191268921,factor_1,3575,203,hard,leetcode,,,,6.165613174438477,6.160702228546143,-8.410378456115723,15.739575386047363,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3575
abc380_g,3.7504308223724365,3.661949872970581,-3.7504308223724365,-3.51176381111145,factor_1,abc380_g,560,hard,atcoder,,,,6.58057975769043,6.574789047241211,-9.224637031555176,16.54853630065918,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc380_g
3308,3.7484242916107178,3.6599433422088623,-3.7484242916107178,-2.0197043418884277,factor_1,3308,112,medium,leetcode,,,,5.690400123596191,5.686544418334961,-7.485683441162109,14.805570602416992,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3308
3627,3.7346580028533936,3.646177053451538,-3.7346580028533936,-4.494986534118652,factor_1,3627,223,medium,leetcode,,,,6.779535293579102,6.773333549499512,-9.629556655883789,16.921911239624023,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3627
3316,3.730503797531128,3.6420228481292725,-3.730503797531128,-3.1393558979034424,factor_1,3316,114,hard,leetcode,,,,6.373985767364502,6.368628978729248,-8.840490341186523,16.124536514282227,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3316
3479,3.7160356044769287,3.6275546550750732,-3.7160356044769287,-2.992859363555908,factor_1,3479,166,medium,leetcode,,,,6.262801170349121,6.257680892944336,-8.637499809265137,15.892609596252441,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3479
3646,3.7156131267547607,3.6271321773529053,-3.7156131267547607,-3.58009934425354,factor_1,3646,229,hard,leetcode,,,,6.494024276733398,6.488414287567139,-9.09015941619873,16.344423294067383,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3646
3605,3.714735746383667,3.6262547969818115,-3.714735746383667,-2.5206921100616455,factor_1,3605,214,easy,leetcode,,,,5.9908905029296875,5.986361026763916,-8.107012748718262,15.359522819519043,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3605
abc320_e,3.7135531902313232,3.6250722408294678,-3.7135531902313232,-3.525940179824829,factor_1,abc320_e,352,hard,atcoder,,,,6.469851970672607,6.464292526245117,-9.044940948486328,16.295085906982422,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc320_e
abc391_e,3.704543352127075,3.6160624027252197,-3.704543352127075,-1.9607778787612915,factor_1,abc391_e,604,hard,atcoder,,,,5.516582012176514,5.513127326965332,-7.189667701721191,14.421792030334473,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc391_e
3240,3.6968066692352295,3.608325719833374,-3.6968066692352295,-2.6088671684265137,factor_1,3240,96,medium,leetcode,,,,5.995724201202393,5.991184234619141,-8.134395599365234,15.35104751586914,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3240
abc307_c,3.6937620639801025,3.605281114578247,-3.6937620639801025,-2.7399184703826904,factor_1,abc307_c,313,medium,atcoder,,,,6.064596652984619,6.059905529022217,-8.272133827209473,15.482695579528809,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc307_c
3046,3.6872284412384033,3.598747491836548,-3.6872284412384033,-3.9763565063476562,factor_1,3046,61,medium,leetcode,,,,6.51734733581543,6.511688232421875,-9.164161682128906,16.361656188964844,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3046
abc334_c,3.6856210231781006,3.597140073776245,-3.6856210231781006,-3.844464063644409,factor_1,abc334_c,396,medium,atcoder,,,,6.478475093841553,6.472897529602051,-9.089738845825195,16.284019470214844,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc334_c
3244,3.676548719406128,3.5880677700042725,-3.676548719406128,-3.3107800483703613,factor_1,3244,98,medium,leetcode,,,,6.2800822257995605,6.2749247550964355,-8.710784912109375,15.886920928955078,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3244
3682,3.669191360473633,3.5807104110717773,-3.669191360473633,-4.459843158721924,factor_1,3682,242,hard,leetcode,,,,6.563902854919434,6.5581464767456055,-9.2732572555542,16.434677124023438,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3682
3686,3.6689822673797607,3.5805013179779053,-3.6689822673797607,-3.428832769393921,factor_1,3686,245,medium,leetcode,,,,6.300280570983887,6.295080184936523,-8.757855415344238,15.918858528137207,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3686
abc359_d,3.6614561080932617,3.5729751586914062,-3.6614561080932617,-4.18133020401001,factor_1,abc359_d,466,hard,atcoder,,,,6.484373092651367,6.47878360748291,-9.12544059753418,16.271390914916992,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc359_d
2915,3.6477086544036865,3.559227705001831,-3.6477086544036865,-3.875802516937256,factor_1,2915,42,medium,leetcode,,,,6.370178699493408,6.364830017089844,-8.915839195251465,16.03429412841797,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2915
3317,3.6474320888519287,3.5589511394500732,-3.6474320888519287,-2.480398178100586,factor_1,3317,115,medium,leetcode,,,,5.773810386657715,5.769765853881836,-7.749790191650391,14.867692947387695,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3317
